cohort	gsm	stage	gene	raw	cpm	norm	lib_size	size_factor
GSE162694	GSM4957373	0	POSTN	295	7.8007014390734	340.784936464231	37817112	0.86564859075267
GSE162694	GSM4957374	3	POSTN	100	2.21122080903837	104.163943099105	45223887	0.960025101054951
GSE162694	GSM4957375	0	POSTN	228	5.64857746893933	226.509058231247	40364145	1.00658226112631
GSE162694	GSM4957376	1	POSTN	189	3.88969940300112	162.853930682266	48589873	1.16054920632371
GSE162694	GSM4957377	1	POSTN	176	3.93368970326994	184.121639213439	44741709	0.955889816926818
GSE162694	GSM4957378	0	POSTN	243	6.76424870199495	297.746966097411	35924167	0.816129222692062
GSE162694	GSM4957379	0	POSTN	242	6.22116429295401	242.322476688094	38899471	0.998669225024019
GSE162694	GSM4957380	0	POSTN	256	6.80901207857568	308.542614582107	37597231	0.829707106574984
GSE162694	GSM4957381	1	POSTN	100	3.74604230630339	100.683396754637	26694840	0.993212418564874
GSE162694	GSM4957382	0	POSTN	106	2.75501525836611	127.054838588438	38475286	0.83428542492081
GSE162694	GSM4957383	1	POSTN	110	3.60401861180739	104.607365241582	30521485	1.05155119571136
GSE162694	GSM4957384	2	POSTN	738	20.4365269855893	679.460404916892	36111811	1.08615600653031
GSE162694	GSM4957385	2	POSTN	175	6.4602554746789	168.055072635713	27088712	1.04132530637347
GSE162694	GSM4957386	0	POSTN	419	12.7414694721538	355.856151891567	32884747	1.1774420584632
GSE162694	GSM4957387	1	POSTN	434	12.7947984957798	454.088493986635	33920034	0.955760839015608
GSE162694	GSM4957388	0	POSTN	583	14.9104664850693	529.633772864377	39100051	1.10076061963913
GSE162694	GSM4957389	0	POSTN	761	26.1043226151249	725.973136285903	29152260	1.04824815404781
GSE162694	GSM4957390	2	POSTN	556	23.0858584667469	586.656286926915	24084008	0.947744040914481
GSE162694	GSM4957391	control	POSTN	88	3.30804110361364	104.205509794577	26601846	0.844485096550814
GSE162694	GSM4957392	1	POSTN	483	15.1753039805042	456.053563901024	31828028	1.05908612108736
GSE162694	GSM4957393	1	POSTN	734	24.3813093281295	690.253237172813	30105028	1.06337784521862
GSE162694	GSM4957394	0	POSTN	823	19.4159786851716	896.029663751172	42387768	0.918496377178589
GSE162694	GSM4957395	4	POSTN	248	6.82497714871058	199.686751128653	36337118	1.24194518964465
GSE162694	GSM4957396	2	POSTN	179	7.51213461543788	172.073614273102	23828114	1.04025245681133
GSE162694	GSM4957397	0	POSTN	264	8.20932357132815	288.102051771291	32158557	0.916341964164751
GSE162694	GSM4957398	control	POSTN	804	25.3785066964694	804.515555185252	31680351	0.999359173129805
GSE162694	GSM4957399	0	POSTN	530	22.6848009821748	586.304466521929	23363661	0.903967188147247
GSE162694	GSM4957400	2	POSTN	297	11.8788487019838	305.400129223776	25002423	0.972494676917373
GSE162694	GSM4957401	0	POSTN	267	11.31661864521	281.07133701527	23593620	0.949936777030718
GSE162694	GSM4957402	control	POSTN	235	7.49563259790014	197.152985578545	31351590	1.19196774682561
GSE162694	GSM4957403	3	POSTN	149	4.62993245114994	138.315136059162	32181895	1.07725014228572
GSE162694	GSM4957404	control	POSTN	498	20.1382543732464	586.071631277	24729055	0.849725483069195
GSE162694	GSM4957405	0	POSTN	365	10.2889709644957	335.0519656616	35474879	1.08938325217482
GSE162694	GSM4957406	control	POSTN	995	38.8982483590999	983.924321489383	25579558	1.01125663658141
GSE162694	GSM4957407	3	POSTN	476	19.745406216725	543.943463642818	24106873	0.875090945688001
GSE162694	GSM4957408	0	POSTN	147	7.04811073953237	182.500114424966	20856653	0.80547894703068
GSE162694	GSM4957409	control	POSTN	376	12.635775779503	413.844734538068	29756780	0.908553301806993
GSE162694	GSM4957410	0	POSTN	456	15.3759153348151	412.571723797246	29656771	1.10526236699657
GSE162694	GSM4957411	1	POSTN	104	2.88806819617648	95.5626969783433	36010230	1.08829075872114
GSE162694	GSM4957412	1	POSTN	77	2.66992494598256	69.4735026820128	28839762	1.10833622931662
GSE162694	GSM4957413	control	POSTN	364	10.640444868815	361.849073820061	34209096	1.00594426332844
GSE162694	GSM4957414	0	POSTN	467	14.5933053602273	472.975235016248	32000975	0.987366706385709
GSE162694	GSM4957415	2	POSTN	177	7.72933324762653	190.083117317559	22899776	0.931171597445439
GSE162694	GSM4957416	0	POSTN	189	6.05020517878356	169.110122359894	31238610	1.11761494440751
GSE162694	GSM4957417	1	POSTN	519	18.5950171158355	513.787740785009	27910703	1.01014477147124
GSE162694	GSM4957418	control	POSTN	259	10.8089524334729	293.756975328599	23961619	0.881681191434791
GSE162694	GSM4957419	1	POSTN	240	8.94187379647967	257.840856779362	26840012	0.930806711542119
GSE162694	GSM4957420	1	POSTN	117	3.53943685925983	94.3654695765196	33056106	1.2398603061592
GSE162694	GSM4957421	control	POSTN	70	2.31391151701527	61.9791708716705	30251805	1.12941168808045
GSE162694	GSM4957422	0	POSTN	241	7.99558643628717	215.095373001916	30141629	1.12043321358593
GSE162694	GSM4957423	control	POSTN	234	7.91611328580576	228.339531885046	29559961	1.02478969834187
GSE162694	GSM4957424	1	POSTN	310	9.7112902332489	266.126220328117	31921608	1.16486079281399
GSE162694	GSM4957425	control	POSTN	272	9.68867922713691	282.635918134498	28074002	0.962368837603165
GSE162694	GSM4957426	1	POSTN	307	10.3412243612163	294.61910895039	29687007	1.04202338094674
GSE162694	GSM4957427	control	POSTN	397	13.0203072189044	354.717272239347	30490832	1.1192012091594
GSE162694	GSM4957428	0	POSTN	172	6.75464460358876	175.933537160516	25463960	0.977641913963642
GSE162694	GSM4957429	control	POSTN	212	7.38044300273602	208.822138473425	28724563	1.01521802980185
GSE162694	GSM4957430	control	POSTN	386	13.4393201291665	363.416146509551	28721691	1.06214323085905
GSE162694	GSM4957431	1	POSTN	248	9.36440003251863	268.388711701896	26483277	0.924032901486027
GSE162694	GSM4957432	2	POSTN	450	14.277269847158	421.724336428818	31518631	1.06704773978808
GSE162694	GSM4957433	2	POSTN	116	3.9215830781797	101.739916150173	29579891	1.14016213487711
GSE162694	GSM4957434	control	POSTN	306	8.75885456508781	280.636460240991	34936075	1.09037863340077
GSE162694	GSM4957435	control	POSTN	393	14.9073225413169	396.678371572749	26362883	0.990727067981637
GSE162694	GSM4957436	0	POSTN	331	10.8461771239707	296.959734810679	30517665	1.11462922813769
GSE162694	GSM4957437	control	POSTN	562	17.3172434572096	497.396610030042	32453202	1.12988305241175
GSE162694	GSM4957438	control	POSTN	391	11.6298590056572	333.715479689643	33620356	1.17165676690704
GSE162694	GSM4957439	control	POSTN	397	11.3784172976935	357.116116560263	34890617	1.11168323576068
GSE162694	GSM4957440	control	POSTN	446	13.8005596343532	346.294796478898	32317530	1.28792001651454
GSE162694	GSM4957441	control	POSTN	242	10.0691061059517	311.046561922095	24033911	0.778018565788269
GSE162694	GSM4957442	0	POSTN	243	6.94946191145779	200.507673664868	34966736	1.21192369129051
GSE162694	GSM4957443	1	POSTN	221	7.18667682470375	190.600380853584	30751348	1.15949401050656
GSE162694	GSM4957444	control	POSTN	296	9.77963637858215	281.62870084459	30266974	1.05102924209184
GSE162694	GSM4957445	2	POSTN	86	2.71995294860927	62.3107698933603	31618194	1.38017874192827
GSE162694	GSM4957446	2	POSTN	656	19.7960989734938	531.675237455088	33137842	1.23383590919149
GSE162694	GSM4957447	1	POSTN	224	7.33158394321584	204.328766226485	30552743	1.09627246391588
GSE162694	GSM4957448	2	POSTN	310	8.79033704902771	220.938299577949	35265997	1.40310666186978
GSE162694	GSM4957449	0	POSTN	502	17.8604427696267	481.958453700799	28106806	1.04158355589638
GSE162694	GSM4957450	0	POSTN	451	11.9040753245543	346.041938351413	37886185	1.30331023502128
GSE162694	GSM4957451	4	POSTN	270	7.74696706956538	222.080479936985	34852349	1.2157754705709
GSE162694	GSM4957452	0	POSTN	408	10.6848630582906	371.472444576536	38184860	1.09833180349381
GSE162694	GSM4957453	control	POSTN	584	18.361058006921	590.098525703557	31806446	0.98966524158608
GSE162694	GSM4957454	1	POSTN	256	11.8473021587312	363.427931183501	21608295	0.704403756657716
GSE162694	GSM4957455	1	POSTN	157	5.3753758483336	139.399141225743	29207260	1.12626231854437
GSE162694	GSM4957456	control	POSTN	188	7.99259511570812	204.743282970386	23521772	0.918223041423013
GSE162694	GSM4957457	2	POSTN	595	25.9552842363177	746.992526203372	22924041	0.796527380299396
GSE162694	GSM4957458	3	POSTN	348	11.4895536021187	366.276257974299	30288383	0.950102531691853
GSE162694	GSM4957459	0	POSTN	812	20.7586838789902	702.232257367048	39116160	1.15631258957616
GSE162694	GSM4957460	2	POSTN	205	7.98113369006276	235.319867701425	25685574	0.871154662810302
GSE162694	GSM4957461	0	POSTN	412	13.966476185853	390.948449475091	29499209	1.05384738206066
GSE162694	GSM4957462	1	POSTN	479	17.0811203802835	515.040770301186	28042657	0.930023461482262
GSE162694	GSM4957463	control	POSTN	570	13.5815652696788	987.503848440678	41968653	0.577212940385054
GSE162694	GSM4957321	0	COL1A1	384	11.9462448845806	398.340067529828	32143992	0.964000439075202
GSE162694	GSM4957322	1	COL1A1	401	13.5664300886504	402.036228393808	29558255	0.997422549709146
GSE162694	GSM4957323	control	COL1A1	245	11.1569847870642	305.62502195633	21959338	0.801635934229911
GSE162694	GSM4957324	3	COL1A1	1686	58.093265326311	1406.71808311911	29022297	1.19853439024658
GSE162694	GSM4957325	1	COL1A1	395	9.48868525930103	294.678917255187	41628528	1.34044200949041
GSE162694	GSM4957326	control	COL1A1	321	13.223376903605	415.620688934751	24275191	0.772338838142859
GSE162694	GSM4957327	0	COL1A1	321	12.8303454216771	387.173458023116	25018812	0.829085758199972
GSE162694	GSM4957328	2	COL1A1	493	22.1998742487448	543.118107316609	22207333	0.90772153120759
GSE162694	GSM4957329	1	COL1A1	479	19.0010026499853	569.579456115946	25209196	0.840971342727805
GSE162694	GSM4957330	control	COL1A1	251	8.34980562583955	385.341892679819	30060580	0.651369614277979
GSE162694	GSM4957331	control	COL1A1	127	5.63750004660925	151.166793403825	22527716	0.840131599938977
GSE162694	GSM4957332	1	COL1A1	508	16.3856072696359	492.780257737478	31002818	1.03088545456833
GSE162694	GSM4957333	2	COL1A1	319	12.8816236531485	349.195474447352	24763959	0.913528448514001
GSE162694	GSM4957334	2	COL1A1	368	14.4720344255092	409.306034333299	25428353	0.899082762362444
GSE162694	GSM4957335	4	COL1A1	2081	33.0688960494905	1817.28689104715	62929225	1.14511363629597
GSE162694	GSM4957336	control	COL1A1	297	8.2320974746863	260.475813791081	36078290	1.14022102734734
GSE162694	GSM4957337	4	COL1A1	2472	37.9982503281384	1901.16605351056	65055627	1.30025464921141
GSE162694	GSM4957338	4	COL1A1	2020	33.2048350053392	1337.30784257845	60834514	1.51049738563206
GSE162694	GSM4957339	4	COL1A1	804	13.0232706408635	737.1256996973	61735644	1.09072306165714
GSE162694	GSM4957340	4	COL1A1	2528	48.2172060009746	1915.39101873231	52429417	1.31983494507202
GSE162694	GSM4957341	4	COL1A1	722	12.5883887526687	758.022474044408	57354441	0.952478356146605
GSE162694	GSM4957342	4	COL1A1	466	8.67910696831716	544.879751646188	53692160	0.855234569814942
GSE162694	GSM4957343	2	COL1A1	1954	38.5720356058184	1707.31723497951	50658462	1.14448560581856
GSE162694	GSM4957344	2	COL1A1	1155	26.5306271052368	804.699187801032	43534591	1.43531895832556
GSE162694	GSM4957345	3	COL1A1	999	27.0467616579259	1360.48387228125	36936030	0.734297568941326
GSE162694	GSM4957346	2	COL1A1	1370	29.1386149008326	1175.50791402035	47016648	1.16545365935859
GSE162694	GSM4957347	1	COL1A1	303	14.3207836635306	408.911260792713	21158060	0.740992066133386
GSE162694	GSM4957348	2	COL1A1	1061	26.4705731926942	960.876065298163	40082245	1.10420067511076
GSE162694	GSM4957349	4	COL1A1	3975	99.4081501328656	3150.40323142246	39986661	1.26174324618288
GSE162694	GSM4957350	2	COL1A1	1111	27.1111562285868	1154.34358122426	40979440	0.962451750129463
GSE162694	GSM4957351	2	COL1A1	962	17.1381239259166	968.544561023646	56132165	0.993242891151308
GSE162694	GSM4957352	2	COL1A1	237	6.64155393306098	270.857212217322	35684420	0.874999775933022
GSE162694	GSM4957353	2	COL1A1	1117	26.5301867090985	1286.3035051448	42102983	0.868379815131001
GSE162694	GSM4957354	2	COL1A1	2244	47.2835355947675	1919.41997548681	47458380	1.16910318151236
GSE162694	GSM4957355	3	COL1A1	3193	72.8604266453752	3658.64702360125	43823515	0.872726988802841
GSE162694	GSM4957356	3	COL1A1	1962	43.3195071538346	2099.60040265119	45291374	0.934463528165911
GSE162694	GSM4957357	2	COL1A1	1324	27.7332512004581	1104.03471202687	47740526	1.19923765582452
GSE162694	GSM4957358	control	COL1A1	503	19.1705114086457	486.772515206215	26238215	1.03333689616167
GSE162694	GSM4957359	1	COL1A1	558	18.2068099799291	445.579601579131	30647873	1.25230149230901
GSE162694	GSM4957360	4	COL1A1	2638	61.9975245173417	2572.34788871855	42550086	1.02552225209093
GSE162694	GSM4957361	1	COL1A1	489	17.7102885802792	436.809557687941	27611069	1.11948099896968
GSE162694	GSM4957362	2	COL1A1	708	23.3243912185644	637.365928250537	30354490	1.11082185071195
GSE162694	GSM4957363	0	COL1A1	606	25.2286366007651	621.318534254586	24020323	0.975345119435454
GSE162694	GSM4957364	0	COL1A1	557	17.197420115282	499.147378159472	32388579	1.11590288634561
GSE162694	GSM4957365	1	COL1A1	2333	45.8451969816607	2102.68446599102	50888646	1.10953404456737
GSE162694	GSM4957366	4	COL1A1	12354	284.318587146973	21077.7354757492	43451257	0.586116094597249
GSE162694	GSM4957367	1	COL1A1	1395	36.5760074605616	1672.84369769726	38139756	0.833909349642332
GSE162694	GSM4957368	0	COL1A1	1744	42.7012497167125	1817.45879386784	40841896	0.959581590451627
GSE162694	GSM4957369	0	COL1A1	1809	42.1930722800448	1854.97990345338	42874337	0.975212721513702
GSE162694	GSM4957370	1	COL1A1	2634	62.7484671947845	2285.51927178355	41977121	1.15247332740472
GSE162694	GSM4957371	0	COL1A1	188	5.93051331116331	182.217772383537	31700460	1.03173251182268
GSE162694	GSM4957372	0	COL1A1	768	18.0055386724976	825.337854600281	42653542	0.930528020397114
GSE162694	GSM4957373	0	COL1A1	1875	49.580729485636	2166.00595210317	37817112	0.86564859075267
GSE162694	GSM4957374	3	COL1A1	1044	23.0851452463606	1087.47156595465	45223887	0.960025101054951
GSE162694	GSM4957375	0	COL1A1	2656	65.8009726206266	2638.63183623769	40364145	1.00658226112631
GSE162694	GSM4957376	1	COL1A1	3461	71.2288340412003	2982.20875180593	48589873	1.16054920632371
GSE162694	GSM4957377	1	COL1A1	1688	37.7276603359072	1765.89390336526	44741709	0.955889816926818
GSE162694	GSM4957378	0	COL1A1	2456	68.3662337946486	3009.32736105038	35924167	0.816129222692062
GSE162694	GSM4957379	0	COL1A1	1476	37.9439607289261	1477.96684128771	38899471	0.998669225024019
GSE162694	GSM4957380	0	COL1A1	1047	27.8477954932373	1261.89108385729	37597231	0.829707106574984
GSE162694	GSM4957381	1	COL1A1	686	25.6978502212413	690.688101736811	26694840	0.993212418564874
GSE162694	GSM4957382	0	COL1A1	1469	38.1803529673568	1760.78828194732	38475286	0.83428542492081
GSE162694	GSM4957383	1	COL1A1	2017	66.0845958183227	1918.11868811155	30521485	1.05155119571136
GSE162694	GSM4957384	2	COL1A1	945	26.1687235791082	870.040762393581	36111811	1.08615600653031
GSE162694	GSM4957385	2	COL1A1	1350	49.8362565189515	1296.42484604693	27088712	1.04132530637347
GSE162694	GSM4957386	0	COL1A1	196	5.96021006334639	166.462543605602	32884747	1.1774420584632
GSE162694	GSM4957387	1	COL1A1	390	11.4976299846869	408.051872476469	33920034	0.955760839015608
GSE162694	GSM4957388	0	COL1A1	1979	50.6137447237601	1797.84774699589	39100051	1.10076061963913
GSE162694	GSM4957389	0	COL1A1	372	12.7605887159349	354.877801180494	29152260	1.04824815404781
GSE162694	GSM4957390	2	COL1A1	1083	44.9675984163433	1142.71359485944	24084008	0.947744040914481
GSE162694	GSM4957391	control	COL1A1	86	3.23285835125878	101.837202753791	26601846	0.844485096550814
GSE162694	GSM4957392	1	COL1A1	288	9.04862846042488	271.932559841604	31828028	1.05908612108736
GSE162694	GSM4957393	1	COL1A1	704	23.3847980476882	662.041252002262	30105028	1.06337784521862
GSE162694	GSM4957394	0	COL1A1	1254	29.5840064048666	1365.27484610446	42387768	0.918496377178589
GSE162694	GSM4957395	4	COL1A1	2004	55.1502185726452	1613.59777928154	36337118	1.24194518964465
GSE162694	GSM4957396	2	COL1A1	1250	52.4590406105997	1201.6313845887	23828114	1.04025245681133
GSE162694	GSM4957397	0	COL1A1	1481	46.0530613982462	1616.20885861092	32158557	0.916341964164751
GSE162694	GSM4957398	control	COL1A1	125	3.94566335455059	125.080154724075	31680351	0.999359173129805
GSE162694	GSM4957399	0	COL1A1	559	23.9260448095014	618.385276954261	23363661	0.903967188147247
GSE162694	GSM4957400	2	COL1A1	1439	57.5544218254367	1479.69961600341	25002423	0.972494676917373
GSE162694	GSM4957401	0	COL1A1	1971	83.5395331449773	2074.87492605654	23593620	0.949936777030718
GSE162694	GSM4957402	control	COL1A1	604	19.2653705920497	506.7251203806	31351590	1.19196774682561
GSE162694	GSM4957403	3	COL1A1	2409	74.8557535222833	2236.2494145404	32181895	1.07725014228572
GSE162694	GSM4957404	control	COL1A1	210	8.49203497667016	247.13863969512	24729055	0.849725483069195
GSE162694	GSM4957405	0	COL1A1	362	10.2044040798561	332.298113889039	35474879	1.08938325217482
GSE162694	GSM4957406	control	COL1A1	201	7.85783710570761	198.762601627503	25579558	1.01125663658141
GSE162694	GSM4957407	3	COL1A1	1255	52.0598420209871	1434.13665309188	24106873	0.875090945688001
GSE162694	GSM4957408	0	COL1A1	210	10.0687296279034	260.714449178523	20856653	0.80547894703068
GSE162694	GSM4957409	control	COL1A1	367	12.3333236996745	403.938876530508	29756780	0.908553301806993
GSE162694	GSM4957410	0	COL1A1	239	8.05886790574739	216.238249972679	29656771	1.10526236699657
GSE162694	GSM4957411	1	COL1A1	519	14.4125710943807	476.894612805386	36010230	1.08829075872114
GSE162694	GSM4957412	1	COL1A1	147	5.09712944233035	132.631232392934	28839762	1.10833622931662
GSE162694	GSM4957413	control	COL1A1	231	6.75259001290183	229.634989155039	34209096	1.00594426332844
GSE162694	GSM4957414	0	COL1A1	430	13.4370905886461	435.501822391835	32000975	0.987366706385709
GSE162694	GSM4957415	2	COL1A1	643	28.0788772781009	690.527934662092	22899776	0.931171597445439
GSE162694	GSM4957416	0	COL1A1	805	25.7693924281522	720.283854495846	31238610	1.11761494440751
GSE162694	GSM4957417	1	COL1A1	352	12.6116493733605	348.464903191374	27910703	1.01014477147124
GSE162694	GSM4957418	control	COL1A1	334	13.9389579644013	378.82173652414	23961619	0.881681191434791
GSE162694	GSM4957419	1	COL1A1	195	7.26527245963973	209.495696133231	26840012	0.930806711542119
GSE162694	GSM4957420	1	COL1A1	577	17.4551715195976	465.375008082494	33056106	1.2398603061592
GSE162694	GSM4957421	control	COL1A1	413	13.6520779503901	365.677108142856	30251805	1.12941168808045
GSE162694	GSM4957422	0	COL1A1	714	23.6881689440209	637.25351171522	30141629	1.12043321358593
GSE162694	GSM4957423	control	COL1A1	315	10.656306346277	307.380139076024	29559961	1.02478969834187
